gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,2.2710998958306754,0,0,1.5730873906391682,1,2,1,0,2,2,0,2,2,1,1,2,1.3644106805864458,2.2997905880528453,0
1,-0.44031528592635544,0,0,-0.5887121100278361,1,2,1,0,0,0,0,2,0,0,0,0,0.6456914372168673,-0.3318871652345822,0
0,-0.44031528592635544,1,0,-0.4255574307322131,1,0,1,0,0,0,0,0,0,0,1,2,0.14491714959130472,-0.324806674291504,1
1,-0.44031528592635544,0,0,0.4310046355698075,1,0,0,0,2,0,0,0,2,2,1,2,-0.16286771157390817,0.11257855971088761,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,2,0,0,0,0,0,0,1,3,-0.49061699616605386,-0.9374890318908522,0
1,-0.44031528592635544,1,0,1.5322987208152625,1,2,1,2,2,2,2,2,2,1,0,1,1.6888325612741026,2.4963291844790367,1
1,-0.44031528592635544,1,1,1.613876060463074,1,2,1,0,2,2,2,0,0,2,0,0,0.8503267773429278,1.8793149737250725,0
0,-0.44031528592635544,1,0,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,1,1,-1.3457597996196722,-0.2686904852022625,0
1,-0.44031528592635544,1,1,-0.2216140816126844,1,2,1,2,2,0,2,2,0,0,0,2,1.193049379505273,0.22032516101860058,0
1,-0.44031528592635544,0,1,-0.8742327987951762,1,2,1,0,0,0,0,0,2,0,0,2,0.7089121114021544,-0.6154146503900212,0
1,-0.44031528592635544,1,0,-0.8742327987951762,1,0,0,0,0,0,0,0,0,0,1,0,-0.6320316621068274,-0.7787057241269756,0
0,2.2710998958306754,0,0,-0.46634610055611886,0,1,0,2,0,0,0,2,0,0,1,2,-0.7651278182863789,-0.6387670770407949,1
1,2.2710998958306754,0,0,-0.46634610055611886,1,0,1,0,0,2,0,2,2,0,1,0,1.0616169252779657,-0.11533848570838695,1
1,-0.44031528592635544,0,0,-0.1400367419648729,1,2,1,0,0,0,0,0,2,0,1,2,0.6656558606438002,0.0983516105178078,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,3,-1.4821833597037126,-0.9992784093754795,0
1,-0.44031528592635544,0,0,-0.46634610055611886,1,0,2,1,1,1,1,1,1,0,0,3,-1.4938292733694234,-0.8245310133362151,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0,1,2,-0.6486686816292713,-0.9726276173785513,0
0,-0.44031528592635544,1,1,-1.2413308272103278,1,0,1,0,0,0,0,0,0,0,0,2,0.18318229449292597,-0.943514045923161,1
0,2.2710998958306754,0,0,-0.7926554591473648,1,2,1,0,0,0,0,0,2,0,1,2,0.5691611474136252,-0.5125056515900015,1
0,-0.44031528592635544,0,0,-1.2413308272103278,1,2,1,0,0,2,0,2,0,0,1,2,0.8819371144355714,-0.923086169879311,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,2,1,0,0,0,0,2,0,0,1,2,0.6556736489303335,-0.9710224129100894,0
1,-0.44031528592635544,1,0,1.613876060463074,1,2,1,2,2,0,2,2,2,2,1,1,1.4991705387182415,2.4451165652044113,0
1,-0.44031528592635544,1,1,0.512581975217619,1,2,1,0,2,2,2,2,2,2,1,0,1.4925157309092638,1.1469899104695471,0
1,-0.44031528592635544,1,1,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,1,3,0.16654527497048202,-0.9774872089885521,1
1,2.2710998958306754,1,0,1.0428346829283937,1,2,1,0,0,2,0,2,2,0,1,2,1.124837599463253,1.5480491474596243,1
0,-0.44031528592635544,1,0,1.287566701871828,0,1,0,2,0,2,2,0,2,2,0,2,-0.5671472859692959,0.37598601625478417,1
1,-0.44031528592635544,0,0,-1.1597534875625164,1,2,1,0,0,0,0,0,0,0,1,0,0.24307556477372405,-0.8738525698123785,1
0,-0.44031528592635544,1,1,1.002046013104488,1,0,2,1,1,1,1,1,1,2,1,0,-1.4905018694649346,-0.5298770424130818,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,2,0,0,0,0,0,0,0.2863318155320782,-0.975903993622398,1
1,-0.44031528592635544,1,1,1.3283553716957337,1,2,0,0,2,2,2,2,2,2,1,0,0.6423640333123787,1.3333915307318909,0
0,-0.44031528592635544,1,1,-0.9558101384429878,1,0,0,2,0,0,0,0,0,1,0,3,-0.5421917566856299,-0.8225080159239071,0
0,2.2710998958306754,0,0,-0.915021468619082,0,1,0,0,0,0,2,0,0,0,1,2,-1.1727347965862553,-0.8800754857654566,1
1,2.2710998958306754,1,0,1.5730873906391682,0,1,0,0,2,2,0,2,2,0,1,0,-0.41907781221954493,0.647573418857144,0
1,-0.44031528592635544,0,1,-1.078176147914705,1,0,2,1,1,1,1,1,1,0,1,3,-1.4871744655604457,-0.9649754097754729,0
0,-0.44031528592635544,1,0,-1.0373874780907992,1,0,1,0,0,2,0,0,0,0,1,0,0.3412339799561434,-0.7897002752808239,1
0,-0.44031528592635544,1,0,1.287566701871828,1,2,1,2,0,2,0,2,0,2,1,1,0.9884140393792124,1.607903483941174,0
1,-0.44031528592635544,1,1,0.2270612864502788,1,2,1,0,2,2,0,2,0,0,1,2,0.9900777413314571,0.5856740958609783,1
1,-0.44031528592635544,1,0,-0.4255574307322131,1,0,1,2,2,0,2,2,2,0,1,2,1.321154429828091,-0.049261233273758795,0
1,-0.44031528592635544,0,0,0.5941593148654305,1,2,1,2,2,0,2,2,0,0,0,3,1.193049379505273,1.04520235588722,0
0,2.2710998958306754,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,1,2,0.174863784731704,-0.9773772634770137,1
1,-0.44031528592635544,1,1,-0.5887121100278361,1,0,1,0,0,0,2,0,2,0,1,2,0.6889476879752213,-0.3039170270991923,0
1,-0.44031528592635544,1,0,1.2467780320479223,1,2,1,0,0,2,0,2,2,2,0,2,1.2546063517383153,1.7609696251050497,0
1,-0.44031528592635544,1,1,0.4310046355698075,1,2,0,2,0,0,2,0,2,1,1,1,0.2330933530602578,0.3873543821478632,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0,0,3,-0.6336953640590717,-0.9726056282762435,1
0,2.2710998958306754,1,0,0.5941593148654305,1,2,0,2,2,2,0,0,0,0,1,1,0.08502387931050663,0.42194324007786993,0
0,-0.44031528592635544,1,0,1.0428346829283937,0,1,0,2,2,0,0,2,0,1,1,2,-0.6503323835815156,0.10886240142088678,0
1,-0.44031528592635544,0,0,0.3902159657459017,1,0,2,1,1,1,1,1,1,1,0,0,-1.500484081178401,-0.6344572129884863,0
0,-0.44031528592635544,0,0,-0.8334441289712705,1,0,1,2,0,0,0,2,0,1,1,1,0.6739743704050222,-0.5776593617277064,0
1,-0.44031528592635544,1,1,-0.017670732493155674,0,1,0,0,0,2,2,0,0,1,1,3,-0.9531261388899953,-0.5020168497892303,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,2,1,0,0,0,0,0,0,0,1,2,0.36286210533532026,-0.8999096560469989,1
0,-0.44031528592635544,0,0,0.5941593148654305,1,2,0,2,2,0,2,0,2,2,0,3,0.30463253700676646,0.5293819939532752,0
0,-0.44031528592635544,1,1,1.287566701871828,1,2,1,2,2,2,2,2,2,1,0,2,1.6123022714708601,2.1682077998435894,0
1,-0.44031528592635544,0,1,0.8388913338088649,1,0,1,2,2,2,0,0,2,1,0,2,1.0333339920898112,1.2069102142580201,0
0,2.2710998958306754,1,1,-0.3439800910844016,1,0,1,0,0,2,0,2,2,2,1,2,1.0532984155167437,-0.012803301647598119,0
1,2.2710998958306754,0,0,-0.9558101384429878,1,2,1,0,0,0,0,0,2,0,1,1,0.6490188411213563,-0.6860876252069579,1
1,-0.44031528592635544,1,1,-0.05845940231706142,1,2,1,2,0,2,0,2,0,1,0,0,1.1032094740840757,0.3472242704363171,0
0,-0.44031528592635544,1,1,-1.1597534875625164,1,0,1,0,0,2,0,0,0,0,1,2,0.2946503252933002,-0.8651009070939152,1
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,1,0,0,2,0,0,0,0,1,3,0.32792436433818806,-0.9035158688254611,0
1,-0.44031528592635544,1,0,0.6349479846893362,1,0,2,1,1,1,1,1,1,2,0,3,-1.5187848026530892,-0.632170346348486,0
0,-0.44031528592635544,0,0,0.2678499562741845,1,0,0,0,0,0,2,0,2,1,0,2,-0.1861595389053298,-0.03668346675375642,0
0,-0.44031528592635544,1,0,-0.18082541178877864,1,0,2,1,1,1,1,1,1,0,0,3,-1.4771922538469795,-0.7606086929277414,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,2,0,0,0,1,3,0.3129510467679884,-0.9755521679854748,0
0,-0.44031528592635544,0,0,-1.0373874780907992,1,2,0,0,0,0,2,2,2,0,1,2,0.32459696043369946,-0.7790575497638988,1
1,-0.44031528592635544,0,0,-0.7518667893234591,1,2,0,0,2,0,0,0,0,0,1,1,-0.3126008872759036,-0.6706732644892626,0
0,-0.44031528592635544,1,0,-0.5071347703800245,1,0,1,0,0,2,2,0,0,0,1,3,0.5358871083687373,-0.2677669429053392,0
1,-0.44031528592635544,0,0,-0.017670732493155674,1,0,2,1,1,1,1,1,1,2,1,0,-1.492165571417179,-0.7380038957554294,0
1,-0.44031528592635544,0,0,-0.2216140816126844,1,0,2,1,1,1,1,1,1,2,0,1,-1.4821833597037126,-0.7744398382792825,0
1,2.2710998958306754,0,0,0.1454839468024673,1,2,1,2,0,0,0,2,0,0,1,2,0.8636363929608828,0.3932254724640182,1
1,-0.44031528592635544,0,0,-0.9558101384429878,1,0,2,1,1,1,1,1,1,0,0,3,-1.4855107636082014,-0.9297268787762354,1
1,-0.44031528592635544,1,0,0.3902159657459017,1,2,1,0,0,2,2,2,2,0,1,0,1.3727291903476677,0.9763764656641299,1
1,-0.44031528592635544,0,0,-0.7518667893234591,1,0,1,0,0,0,0,2,2,0,1,2,0.9318481730029032,-0.4200414763861376,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,2,0,0,0,0,0,0,0,3,-0.45401555321667714,-0.985689144149323,0
0,-0.44031528592635544,1,1,1.4099327113435454,1,2,1,0,2,0,2,2,0,2,0,1,0.9717770198567683,1.763630306484281,0
1,-0.44031528592635544,0,1,1.5730873906391682,1,0,0,2,2,2,2,2,0,2,1,1,0.3994635482846972,1.4205563322795998,0
0,-0.44031528592635544,1,0,-0.7110781194995532,1,2,2,1,1,1,1,1,1,2,0,3,-1.3208042703360063,-0.8376365183116022,0
1,-0.44031528592635544,1,1,1.287566701871828,1,2,1,0,0,2,0,0,2,1,0,1,0.8436719695339502,1.4673711310926856,0
1,2.2710998958306754,1,1,-0.18082541178877864,1,2,0,0,0,0,0,0,0,1,1,2,-0.4623340629778991,-0.40053714263921086,0
1,-0.44031528592635544,0,0,-0.6702894496756475,1,0,0,0,0,0,2,0,0,0,1,3,-0.5139088234974752,-0.6568421191377215,0
1,-0.44031528592635544,1,1,1.5322987208152625,1,0,1,2,2,2,2,2,0,2,1,1,1.2046952931709836,2.067959482422801,0
0,-0.44031528592635544,1,1,0.8388913338088649,1,0,2,1,1,1,1,1,1,1,1,0,-1.4988203792261565,-0.5510965261400089,0
1,-0.44031528592635544,1,1,1.4099327113435454,1,2,1,0,2,2,0,2,2,1,1,2,1.3477736610640019,2.0656066484758773,0
0,-0.44031528592635544,0,0,0.5533706450415247,1,2,1,0,0,2,0,2,2,1,1,2,1.2046952931709836,1.0474892225272203,0
1,-0.44031528592635544,0,0,1.613876060463074,1,2,0,2,2,2,2,2,2,2,0,0,0.7238854289723541,1.7293273068842745,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,2,1,0,0,0,0,0,0,0,1,3,0.33291547019492146,-0.9483956266354696,0
1,-0.44031528592635544,1,0,-0.5071347703800245,1,0,0,2,0,0,2,0,2,1,1,3,-0.024780449537623282,-0.4477477452938352,0
0,-0.44031528592635544,1,0,0.023117937330750068,1,0,2,1,1,1,1,1,1,0,0,3,-1.492165571417179,-0.7138158832169632,0
0,-0.44031528592635544,1,1,-0.38476876090830736,1,2,2,1,1,1,1,1,1,2,0,3,-1.3241316742404952,-0.7393232418938911,0
0,-0.44031528592635544,0,0,-0.915021468619082,1,0,1,0,0,0,0,0,2,0,1,0,0.5109315790850714,-0.6361723629684868,1
1,-0.44031528592635544,1,0,-0.9965988082668935,1,0,0,0,2,2,0,0,0,0,1,3,-0.3375564165595695,-0.812151148736982,0
1,-0.44031528592635544,0,0,-1.1189648177386107,1,0,1,0,0,0,0,0,2,0,0,3,0.46102052051773956,-0.8207268986369837,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,2,0,0,0,0,0,0,0,2,-0.563819882064807,-0.987140424901631,0
1,-0.44031528592635544,0,1,-0.915021468619082,1,2,2,1,1,1,1,1,1,0,0,1,-1.3341138859539616,-0.9097607738808469,0
1,2.2710998958306754,0,0,-1.2821194970342338,1,2,1,0,0,0,0,0,0,0,1,2,0.36119840338307596,-0.9749144840185517,1
1,-0.44031528592635544,1,1,1.613876060463074,1,0,1,2,2,2,2,2,2,2,0,0,1.5657186168080173,2.524585180944427,0
0,2.2710998958306754,0,0,-0.46634610055611886,1,2,1,0,0,0,0,2,2,0,1,0,1.015033270615123,-0.1176253523483874,0
0,-0.44031528592635544,1,1,1.4099327113435454,1,0,1,2,2,2,0,0,0,1,0,0,0.6623284567393112,1.453803854968837,0
1,-0.44031528592635544,0,0,-1.2413308272103278,0,1,0,0,0,0,0,0,0,0,1,2,-1.3257953761927397,-0.983446255713938,1
1,2.2710998958306754,0,0,-0.6702894496756475,1,0,1,0,0,0,0,0,0,0,0,2,0.15822676520926007,-0.5494033652623163,0
0,-0.44031528592635544,1,1,1.5322987208152625,1,2,0,2,2,2,2,2,2,2,1,0,0.8020794207278403,1.759408398841203,0
1,-0.44031528592635544,0,0,1.450721381167451,1,2,2,1,1,1,1,1,1,2,0,3,-1.3424323957151836,-0.27933321071918754,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,2,1,0,0,0,0,0,0,0,0,2,0.3196058545769661,-0.9125973680785399,0
1,2.2710998958306754,1,0,1.613876060463074,0,1,0,2,2,2,2,2,2,2,1,0,-0.059718190534755695,1.052392792341837,0
1,-0.44031528592635544,1,1,0.5533706450415247,1,0,2,1,1,1,1,1,1,2,0,1,-1.5021477831306453,-0.6315546514838705,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,1,3,-1.4788559557992238,-0.9895592261554776,0
0,2.2710998958306754,1,0,1.4099327113435454,1,2,1,2,2,2,2,0,2,1,1,1,1.3477736610640019,2.0859025899058814,0
0,-0.44031528592635544,0,0,-0.7110781194995532,1,2,0,0,0,0,0,0,0,0,0,3,-0.533873246924408,-0.7305495900731201,0
0,-0.44031528592635544,0,0,1.5322987208152625,1,0,0,2,0,2,2,2,2,2,0,0,0.4893034537058941,1.4499117838603746,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,0,0,2,0,2,2,2,0,1,2,0.3462250858128763,-0.9008771765485375,0
0,-0.44031528592635544,1,1,-0.3439800910844016,1,0,2,1,1,1,1,1,1,2,1,3,-1.5038114850828896,-0.7909536541123626,0
0,-0.44031528592635544,0,0,-1.0373874780907992,1,2,1,2,0,0,0,0,0,0,1,3,0.49096715565813887,-0.7422917707054302,1
0,-0.44031528592635544,1,1,1.124412022576205,0,1,0,2,0,2,2,2,2,2,0,1,-0.16785881743064132,0.5706775280871291,0
0,-0.44031528592635544,0,1,0.349427295921996,1,0,0,0,0,0,0,0,0,0,0,0,-0.6553234894382487,-0.19819342320378738,0
0,-0.44031528592635544,0,0,-1.0373874780907992,1,0,2,1,1,1,1,1,1,1,0,3,-1.4971566772739122,-0.9320797127231588,0
0,2.2710998958306754,0,0,0.3902159657459017,1,2,1,0,2,2,0,2,2,0,1,0,1.3261455356848244,0.8931477134294986,1
0,2.2710998958306754,0,0,1.2467780320479223,1,2,0,2,2,2,2,2,0,1,0,0,0.6024351864585131,1.2975712830726531,0
1,-0.44031528592635544,1,1,-1.2005421573864221,1,0,0,0,2,2,0,0,0,0,1,3,-0.29097276189672655,-0.9342786229539285,1
1,2.2710998958306754,1,0,-1.1189648177386107,1,2,1,0,0,2,0,0,0,0,1,0,0.4992856654193608,-0.8569649392400676,1
1,-0.44031528592635544,1,1,0.1454839468024673,0,1,0,2,0,2,2,2,2,1,0,1,-0.13957588424248657,-0.02551300278144655,0
0,-0.44031528592635544,1,0,1.4099327113435454,1,2,1,0,2,2,0,2,2,1,1,0,1.3577558727774681,1.9897442455143242,0
1,-0.44031528592635544,0,0,-0.9558101384429878,1,2,1,2,0,0,0,0,0,0,1,2,0.5408782142254707,-0.6632409479092611,0
0,-0.44031528592635544,1,0,-1.2821194970342338,1,0,1,0,0,0,0,2,0,0,0,2,0.46268422246998386,-0.9735731487777821,1
0,-0.44031528592635544,1,1,1.613876060463074,1,2,2,1,1,1,1,1,1,2,0,0,-1.3241316742404952,-0.19117889956763226,0
1,-0.44031528592635544,0,0,0.9612573432805821,1,2,2,1,1,1,1,1,1,2,1,0,-1.2958487410523405,-0.3731607102661287,0
0,2.2710998958306754,0,0,0.0639066071546558,0,1,0,0,2,2,0,2,2,0,1,2,-0.2876453579922377,-0.2315948696091784,0
0,-0.44031528592635544,0,1,-0.7926554591473648,1,2,1,0,2,2,0,2,2,1,1,1,1.306181112257892,-0.4369071178561409,0
1,2.2710998958306754,1,0,-0.6702894496756475,1,2,1,0,0,0,0,2,0,0,1,1,0.6706469665005331,-0.3964251805076715,0
1,-0.44031528592635544,1,1,1.0428346829283937,1,0,2,1,1,1,1,1,1,1,1,2,-1.508802590939623,-0.5205976412392338,0
1,2.2710998958306754,0,0,0.6757366545132419,1,2,0,2,2,2,2,0,2,2,0,1,0.5475330220344479,0.7776829372117843,0
0,-0.44031528592635544,0,0,-0.30319142126049586,1,2,1,0,0,0,0,2,0,0,1,3,0.6556736489303335,-0.08994107254299737,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,2,0,3,-1.4788559557992238,-0.9992344311708641,0
0,-0.44031528592635544,0,0,0.7573139941610534,1,2,1,2,2,2,0,2,2,1,0,0,1.4159854411060218,1.4901298519811514,0
0,-0.44031528592635544,0,0,-1.1189648177386107,1,0,0,2,0,0,2,2,0,0,1,2,-0.018125641728646082,-0.8531388354385283,0
0,-0.44031528592635544,0,0,-0.5071347703800245,1,0,2,1,1,1,1,1,1,2,0,3,-1.5038114850828896,-0.8292586703323699,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,2,1,0,0,0,0,0,0,0,1,3,0.3112873448157441,-0.9755741570877826,1
0,-0.44031528592635544,1,0,0.7981026639849592,1,2,1,0,2,2,0,2,2,0,1,2,1.3361277473982907,1.465480068294224,1
0,-0.44031528592635544,0,1,-1.2413308272103278,1,0,0,0,2,0,0,0,0,0,0,3,-0.44403334150321083,-0.9615231207131646,0
1,-0.44031528592635544,1,0,1.2467780320479223,1,0,1,2,0,2,0,2,2,2,0,1,1.1581116385081407,1.7757682909581292,0
1,2.2710998958306754,0,0,-0.09924807214096716,1,2,1,2,0,0,0,0,2,0,1,1,0.8519904792951721,0.1333802504939684,0
1,-0.44031528592635544,1,0,0.7165253243371477,1,2,1,2,0,2,0,2,2,1,1,2,1.2995263044489143,1.2924038440303445,0
1,-0.44031528592635544,1,1,-0.8742327987951762,1,2,0,2,0,0,0,2,0,0,1,0,0.0084935895072646,-0.6901116309292664,0
0,2.2710998958306754,0,0,-0.7518667893234591,1,2,1,0,2,0,0,0,0,0,1,2,0.46767532832671727,-0.5236541264600036,1
1,-0.44031528592635544,0,0,1.002046013104488,0,1,0,0,2,0,0,2,0,0,1,2,-0.8516403198030874,-0.07965017266299555,1
1,2.2710998958306754,1,0,1.613876060463074,1,2,1,0,2,2,2,2,2,2,0,1,1.4908520289570195,2.4653685284298,0
1,-0.44031528592635544,1,1,0.7573139941610534,1,0,2,1,1,1,1,1,1,2,0,1,-1.508802590939623,-0.530294835356928,0
1,-0.44031528592635544,1,0,-0.7110781194995532,1,0,1,0,0,0,0,0,0,0,1,0,0.12328902421212741,-0.5206855976484647,0
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,1,0,0,0,0,2,2,0,1,2,0.81705273829804,-0.9024823810169994,1
1,2.2710998958306754,1,0,-0.7110781194995532,1,2,1,0,0,0,0,0,2,0,1,0,0.6889476879752213,-0.41647924181229085,1
1,-0.44031528592635544,0,0,-0.9558101384429878,1,0,2,1,1,1,1,1,1,1,1,3,-1.4888381675126903,-0.9362356530593136,0
1,-0.44031528592635544,1,1,1.1652006924001108,1,0,0,2,2,2,2,0,0,2,1,0,0.10498830273743917,0.8204957194048694,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,1,0,0,0,0,0,0,0,1,2,0.2014830159676142,-0.9475600407477773,1
0,-0.44031528592635544,1,1,0.349427295921996,0,1,0,2,0,2,0,0,0,1,0,1,-0.9814090720781501,-0.3870798120269005,0
0,-0.44031528592635544,1,1,0.0639066071546558,1,2,2,1,1,1,1,1,1,2,0,1,-1.3291227800972283,-0.614930890139252,0
1,-0.44031528592635544,1,0,0.8796800036327707,1,0,1,2,2,2,2,2,2,2,0,0,1.4925157309092638,1.678928284395034,1
0,-0.44031528592635544,1,1,1.613876060463074,0,1,0,2,2,2,2,2,2,2,0,0,-0.01479823782415701,0.9831051309702852,0
1,-0.44031528592635544,0,0,1.4915100509913568,1,2,1,0,2,0,2,2,2,1,1,0,1.3411188532550242,2.240024207980526,0
0,-0.44031528592635544,1,0,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,0,0,-1.335777587906206,-0.20039233343455704,0
0,-0.44031528592635544,1,1,1.1652006924001108,0,1,0,2,2,0,2,0,2,1,1,0,-0.4723162746913654,0.35014882104324074,0
1,-0.44031528592635544,1,1,1.5730873906391682,1,0,2,1,1,1,1,1,1,2,0,3,-1.5121299948441116,-0.40201041249382646,0
1,-0.44031528592635544,1,1,1.3691440415196396,1,0,2,1,1,1,1,1,1,1,1,2,-1.4821833597037126,-0.4103442822684435,0
1,-0.44031528592635544,0,0,-0.26240275143659014,1,2,1,0,0,0,0,0,2,0,1,2,0.6340455235511566,-0.016871285574521975,1
0,2.2710998958306754,0,0,0.7981026639849592,1,2,0,2,0,2,0,0,0,2,0,0,-0.16785881743064132,0.35652566071247277,0
0,2.2710998958306754,0,0,0.4717933053937132,1,0,0,0,0,2,2,2,2,1,0,0,0.33125176824267666,0.42900174191864054,0
0,-0.44031528592635544,1,0,1.124412022576205,0,1,0,0,2,2,2,2,2,2,0,1,-0.13624848033799797,0.5765046401986686,0
1,-0.44031528592635544,0,0,0.3086386260980903,1,2,1,0,0,2,2,2,2,0,0,0,1.3278092376370687,0.8089294515910209,1
0,2.2710998958306754,0,0,-0.09924807214096716,0,1,0,0,0,2,0,2,0,0,1,2,-0.8183662807581995,-0.49238562297845917,1
1,-0.44031528592635544,1,0,0.4310046355698075,1,2,0,2,2,0,2,0,0,0,0,0,0.04509503245664108,0.27037235787091773,0
1,2.2710998958306754,0,0,-1.2413308272103278,1,0,0,0,0,2,0,0,0,0,0,3,-0.4972718039750313,-0.961127316871626,0
1,-0.44031528592635544,1,1,1.4915100509913568,1,0,0,2,2,0,2,2,2,2,0,0,0.5242411947030268,1.4292860058957553,0
0,-0.44031528592635544,0,1,-1.1597534875625164,1,2,1,0,2,2,0,0,0,0,0,0,0.6373729274556452,-0.8615386725200684,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,2,0,0,0,2,2,0,1,2,1.0216880784241003,-0.9661848104023962,1
0,-0.44031528592635544,0,0,-0.38476876090830736,1,0,1,2,0,0,0,0,0,0,1,0,0.33624287409941,-0.2260756049299466,0
1,-0.44031528592635544,1,0,1.5730873906391682,1,2,0,2,2,0,2,2,0,2,0,1,0.2863318155320782,1.348014283766509,0
0,-0.44031528592635544,1,0,-0.8334441289712705,1,0,0,0,0,0,0,0,0,0,0,0,-0.6320316621068274,-0.7857202477631308,0
0,-0.44031528592635544,1,1,-0.9965988082668935,1,0,2,1,1,1,1,1,1,2,0,3,-1.5254396104620669,-0.9195239353054643,0
0,-0.44031528592635544,0,0,0.7981026639849592,1,0,2,1,1,1,1,1,1,1,0,3,-1.4722011479902464,-0.5583529299015487,0
1,-0.44031528592635544,0,0,0.7573139941610534,1,2,1,0,0,0,0,0,2,0,0,0,0.6157448020764684,0.8166256373987147,0
1,2.2710998958306754,0,0,0.9204686734566764,0,1,0,2,2,0,0,2,0,0,1,2,-0.6669694031039595,0.08201370750318944,0
0,-0.44031528592635544,1,0,-0.9965988082668935,1,2,1,0,0,0,0,0,2,0,1,1,0.6756380723572665,-0.7323087182577359,1
1,-0.44031528592635544,0,0,-0.1400367419648729,1,0,2,1,1,1,1,1,1,1,0,3,-1.5237759085098224,-0.7753633805762058,0
0,-0.44031528592635544,1,0,-0.7110781194995532,1,0,2,1,1,1,1,1,1,0,0,1,-1.4788559557992238,-0.8627480731469918,0
0,-0.44031528592635544,0,0,1.3283553716957337,1,0,0,2,2,0,2,0,0,2,1,3,-0.17617732719186327,0.6364689221917572,0
0,-0.44031528592635544,0,0,-0.4255574307322131,1,2,1,0,0,0,0,0,0,1,1,1,0.3695169131442979,-0.2238327164945616,0
0,2.2710998958306754,0,0,-1.0373874780907992,1,0,0,2,0,0,0,0,0,0,1,2,-0.5555013723035851,-0.8585481546062217,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,1,0,0,2,0,0,0,0,1,1,0.2896592194365668,-0.905978648283923,0
0,-0.44031528592635544,0,0,1.613876060463074,1,2,0,2,2,0,0,0,0,2,0,0,-0.17118622133513015,0.8674424528318014,0
1,-0.44031528592635544,1,1,0.5941593148654305,1,2,0,0,2,0,0,0,0,0,0,2,-0.3541934360820135,0.10802681553319428,0
1,-0.44031528592635544,1,0,1.4099327113435454,1,0,1,2,2,0,0,0,2,1,1,1,0.8553178831996607,1.6551580648004138,1
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,2,2,2,0,0,2,1,0,0.18484599644517027,1.2635541418026466,0
1,-0.44031528592635544,0,0,-0.915021468619082,1,2,1,0,0,0,0,2,0,0,1,0,0.703921005545421,-0.6414057693177185,1
0,-0.44031528592635544,1,1,-0.6295007798517418,1,2,1,2,0,2,0,2,2,0,1,2,1.3078448142101362,-0.24146797654533417,1
1,-0.44031528592635544,1,0,0.5941593148654305,1,0,2,1,1,1,1,1,1,2,0,3,-1.5054751870351342,-0.5802760649023222,0
1,-0.44031528592635544,1,1,-0.6295007798517418,1,2,2,1,1,1,1,1,1,2,1,3,-1.3224679722882509,-0.8267739017716003,0
1,2.2710998958306754,0,0,-0.8742327987951762,1,0,1,0,0,0,0,0,2,0,1,2,0.4527020107565176,-0.6237705092669459,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,0,3,0.2064741218243471,-0.9769594705331675,0
1,-0.44031528592635544,0,1,-1.2005421573864221,1,0,0,0,0,0,2,2,2,0,0,3,0.19316450620639225,-0.9089911553000775,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,1,-1.4954929753216677,-0.999454322193941,0
1,2.2710998958306754,1,0,0.8388913338088649,1,2,0,2,0,0,2,0,0,1,1,2,-0.16120400962166387,0.4121141113463296,1
